epoch,method,lr,seconds,loss_det,loss_odam,raw_loss_sum,loss_proxy,loss_total_objective,odam_num_candidates,odam_num_kept,odam_keep_ratio,AP,AP50,AP75,AP_small,AP_medium,AP_large,AR1,AR10,AR100,MR-2_generic,ODAM_quality,ODAM_quality_samples,ODAM_quality_mean_iou
13,dpga,1.0000000000000002e-06,1028.061945438385,0.2636975529426728,0.004684467344644176,0.26838202002425704,0.26838202002425704,nan,23.008742434431742,0.09952925353059852,0.003852187159515682,0.032247742579237036,0.10300317663504512,0.012927538115963897,0.0007678033870914886,0.02607827850769416,0.06306992753854328,0.013683877098511243,0.06366803927779538,0.14726005701615458,0.9772323827305348,0.7843477331986375,1443.0,0.6164002879080637
14,dpga,1.0000000000000002e-06,1028.1627554893494,0.26234522363028184,0.004946108097684271,0.2672913314955636,0.2672913314955636,nan,22.95796906523201,0.10255548083389375,0.0043382407692163965,0.03319524736886865,0.10257446741683388,0.012809315833075723,0.000707052509177671,0.026750104000208944,0.06296186648960192,0.014317389927146023,0.06373139056065885,0.14659486854608805,0.9775819111603545,0.7833225354836336,1445.0,0.6172079969442427
15,dpga,1.0000000000000002e-06,1029.0500733852386,0.2623920821191439,0.0052183765373973465,0.26761045843762393,0.26761045843762393,nan,22.988567585743105,0.10457296570275723,0.003937596220663413,0.03373079535108401,0.10530760981633809,0.0125352659599023,0.0008266867969402294,0.027560143070930365,0.0635519649888985,0.013968957871396894,0.06493506493506493,0.15004751346214762,0.977146868880119,0.7861873563663956,1464.0,0.6185330251445535
16,dpga,1.0000000000000002e-06,1026.5092844963074,0.26246947318546615,0.0044662259937475095,0.26693569893996333,0.26693569893996333,nan,23.0,0.10423671822461332,0.004002283862776298,0.03303181872020885,0.1029470418763255,0.012858352668137946,0.0007675286059829501,0.02518616281186869,0.06319051836834562,0.013937282229965157,0.06382641748495407,0.14684827367754194,0.9776570989720066,0.7867676544470175,1450.0,0.6170465841375549
17,dpga,1.0000000000000002e-06,1032.1258795261383,0.26315833941113304,0.0051401094467838394,0.2682984489186591,0.2682984489186591,nan,23.07464694014795,0.101546738399462,0.003908299737019312,0.03339929664208014,0.10397238866632218,0.012741281429405978,0.000779918066974473,0.02692004666657739,0.06365397554794029,0.014063984795692111,0.06407982261640797,0.15026924295216978,0.9775836969659177,0.7812666275807408,1481.0,0.6168287320365622
18,dpga,1.0000000000000002e-06,1029.796038389206,0.2622742307646089,0.005966597563355023,0.26824082843032393,0.26824082843032393,nan,23.05245460659045,0.10457296570275723,0.004367563603903094,0.03325488178832285,0.10407447761478862,0.012582744861886121,0.0007368876008598771,0.027323008039127152,0.06149439021495638,0.013873930947101676,0.06455495723788407,0.14811529933481152,0.9768759317819681,0.7812735637601631,1460.0,0.6167271876580095
19,dpga,1.0000000000000002e-06,1030.831629037857,0.2626236586987461,0.005989365766786926,0.2686130243917851,0.2686130243917851,nan,23.061197041022194,0.11230665770006724,0.004383617375739966,0.03297019909024666,0.10467124727618565,0.012930425031226,0.0007657763249765358,0.026201112185076952,0.06331123998629316,0.014032309154260372,0.06382641748495407,0.14592968007602153,0.9769809096850525,0.7824069011464598,1443.0,0.6159932690202075
20,dpga,1.0000000000000002e-06,1030.8803145885468,0.26244247358238476,0.005853082144647967,0.2682955553131986,0.2682955553131986,nan,23.04404841963685,0.11163416274377942,0.004410405690883861,0.033211087354532265,0.10342132196907455,0.013172261780957751,0.0007421423698664957,0.026784096058256164,0.06222899147226327,0.014032309154260375,0.06487171365220146,0.14599303135888503,0.9765762447723404,0.7825729606307654,1427.0,0.6164440447497217
21,dpga,1.0000000000000002e-06,1030.4420642852783,0.2624811190960236,0.006014409798945634,0.26849552867314064,0.26849552867314064,nan,23.039004707464695,0.11062542030934767,0.004268363021406838,0.03329740133636306,0.10481796850762609,0.013053286145994691,0.0007865246912927334,0.02642728768650949,0.06375907202330033,0.013652201457079505,0.0637630662020906,0.14830535318340196,0.9769829919008705,0.7858377809468036,1453.0,0.6181278977407231
22,dpga,1.0000000000000002e-06,1027.7720489501953,0.2626535510863525,0.006294551204123214,0.26894810244130385,0.26894810244130385,nan,23.087088096839274,0.11634162743779422,0.004228930143425247,0.03340809623305254,0.10550483193636277,0.012748683354858426,0.0007073140562452278,0.026862473912963227,0.06339380093023718,0.014000633512828636,0.06541019955654101,0.146119733924612,0.9765863847179672,0.7830778518735234,1435.0,0.6170220441934539
23,dpga,1.0000000000000002e-06,1029.5630118846893,0.26170692772312665,0.005149517706276041,0.2668564452195669,0.2668564452195669,nan,23.061197041022194,0.11264290517821117,0.003852138093784802,0.03351056952032581,0.10588872981130844,0.012853777923042372,0.0007508501984787633,0.026634163103615768,0.06337099258477057,0.013493823249920812,0.06335128286347798,0.14925562242635412,0.976262054310146,0.7833412829872557,1456.0,0.6171001589314623
24,dpga,1.0000000000000002e-06,1033.6011424064636,0.2627990243152578,0.005814959443915971,0.2686139836560724,0.2686139836560724,nan,23.088096839273707,0.11398789509078681,0.0041776527819757945,0.033911555625758566,0.10736497582809318,0.01282613178691629,0.00073022623440079,0.027191751490020618,0.0637968440560055,0.013810579664238199,0.06455495723788407,0.15033259423503326,0.9761173035731201,0.7863159155192804,1464.0,0.6177085684459718
25,dpga,1.0000000000000002e-06,1030.06325507164,0.262835990679347,0.006472505729083828,0.26930849665037476,0.26930849665037476,nan,23.13920645595158,0.12205783456624075,0.004655921464709524,0.033611152127445955,0.10605171670130897,0.012857912441706178,0.0007796805005379765,0.026989048953784303,0.06390383381568243,0.013335445042762115,0.06518847006651884,0.14789356984478935,0.9761919773761238,0.7846643416283531,1453.0,0.6169105261584765
26,dpga,1.0000000000000002e-06,1031.457216501236,0.2621624132329579,0.005986183591788023,0.2681485966274486,0.2681485966274486,nan,23.12811028917283,0.11533288500336247,0.00454937637844339,0.03390026168770444,0.10750288840530903,0.012859932412374434,0.0007275130247111187,0.027261244962120536,0.06348826212974658,0.013272093759898638,0.06531517263224582,0.1478618942033576,0.976268593398865,0.7841518206776698,1441.0,0.6171170278277188
27,dpga,1.0000000000000002e-06,1033.8005638122559,0.2626658424828389,0.006384019989008754,0.2690498623311164,0.2690498623311164,nan,23.164425016812373,0.11600537995965031,0.004458947654903717,0.03354868278499514,0.10559073582379577,0.01301572368963986,0.0006892003619210771,0.027305232975031214,0.06259159147915022,0.013557174532784289,0.06503009185936015,0.14969908140639848,0.9760154954748502,0.782657069006389,1459.0,0.6166258814646987
28,dpga,1.0000000000000002e-06,1034.6210887432098,0.26210591611317746,0.006076391332054387,0.2681823074598449,0.2681823074598449,nan,23.132481506388704,0.12273032952252858,0.005152079234777799,0.033579369352972475,0.10595564933856566,0.012794953406851573,0.0007742989446804805,0.027099053296772965,0.06270738863810175,0.013240418118466898,0.06430155210643015,0.15121951219512192,0.9766311293865843,0.7884517153529643,1482.0,0.6180529953175389
29,dpga,1.0000000000000002e-06,1031.1728699207306,0.26237039265918677,0.005470483402670833,0.26784087583659405,0.26784087583659405,nan,23.16644250168124,0.12004034969737727,0.004398521312112246,0.033333733825021875,0.10604990128300273,0.012775084960805937,0.0006847493239623609,0.027109350780682145,0.06221396283182925,0.01320874247703516,0.06373139056065884,0.1493189737092176,0.9767548556724761,0.7885406379244939,1460.0,0.6182029028461404
